Subject	Predicate	Object	Belief	Source size	Sources	Total source size	Mean belief of conflicting tuples	Belief difference	Conflicting tuple info
atpG	confers resistance to antibiotic	Streptomycin	0.2561280647	1	Liu	2	0.1873110736	0.0688169911	[(('atpG', 'confers no resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18731107363618493)]
atpG	confers no resistance to antibiotic	Sulfamethoxazole	0.4210516273	2	Tamae,Youn	3	0.2561280647	0.1649235626	[(('atpG', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2561280647347978)]
atpG	confers no resistance to antibiotic	Tobramycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('atpG', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2561280647347978)]
bamB	confers resistance to antibiotic	Ampicillin	0.4191474874	2	Nichols,Tamae	4	0.3247244479	0.0944230395	[(('bamB', 'confers no resistance to antibiotic', 'Ampicillin'), ['Girgis', 'Shaw'], 0.3247244479032807)]
bamB	confers resistance to antibiotic	Enoxacin	0.2561280647	1	Liu	2	0.0867055766	0.1694224881	[(('bamB', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.0867055766145914)]
bamB	confers no resistance to antibiotic	Erythromycin	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('bamB', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13181460964368608)]
bamB	confers resistance to antibiotic	Rifampin	0.4191474874	2	Nichols,Tamae	4	0.2241189509	0.1950285365	[(('bamB', 'confers no resistance to antibiotic', 'Rifampin'), ['Soo', 'Shaw'], 0.22411895088168718)]
bamB	confers no resistance to antibiotic	Sulfamethoxazole	0.3898468144	2	Liu,Youn	3	0.2873328777	0.1025139366	[(('bamB', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Tamae'], 0.28733287771823535)]
bamB	confers resistance to antibiotic	Vancomycin	0.2873328777	1	Tamae	2	0.1318146096	0.1555182681	[(('bamB', 'confers no resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13181460964368608)]
bamC	confers no resistance to antibiotic	Vancomycin	0.5434609425	2	Tamae,Liu	3	0.1318146096	0.4116463328	[(('bamC', 'confers resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13181460964368608)]
bamE	confers no resistance to antibiotic	Bleomycin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('bamE', 'confers resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13181460964368608)]
bamE	confers no resistance to antibiotic	Erythromycin	0.5301447150	3	Liu,Girgis,Soo	4	0.1318146096	0.3983301053	[(('bamE', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13181460964368608)]
bamE	confers no resistance to antibiotic	Gentamicins	0.7401773106	4	Nichols,Tamae,Girgis,Youn	5	0.2561280647	0.4840492459	[(('bamE', 'confers resistance to antibiotic', 'Gentamicins'), ['Liu'], 0.2561280647347978)]
bamE	confers no resistance to antibiotic	Norfloxacin	0.1374133743	1	Shaw	2	0.1318146096	0.0055987646	[(('bamE', 'confers resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13181460964368608)]
bamE	confers resistance to antibiotic	Rifampin	0.6752755521	3	Nichols,Tamae,Liu	5	0.2241189509	0.4511566012	[(('bamE', 'confers no resistance to antibiotic', 'Rifampin'), ['Soo', 'Shaw'], 0.22411895088168718)]
bamE	confers no resistance to antibiotic	Tobramycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('bamE', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2561280647347978)]
barA	confers no resistance to antibiotic	Ampicillin	0.8126889264	4	Nichols,Tamae,Liu,Shaw	5	0.1873110736	0.6253778527	[(('barA', 'confers resistance to antibiotic', 'Ampicillin'), ['Girgis'], 0.18731107363618493)]
barA	confers resistance to antibiotic	Piperacillin	0.1873110736	1	Girgis	2	0.0867055766	0.1006054970	[(('barA', 'confers no resistance to antibiotic', 'Piperacillin'), ['Soo'], 0.0867055766145914)]
barA	confers no resistance to antibiotic	Tobramycin	0.2778020210	3	Zhou,Nichols,Soo	4	0.1873110736	0.0904909473	[(('barA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
basR	confers no resistance to antibiotic	Norfloxacin	0.2692279839	2	Nichols,Shaw	3	0.0141003900	0.2551275940	[(('basR', 'confers resistance to antibiotic', 'Norfloxacin'), ['CARD'], 0.014100389954862283)]
bdm	confers resistance to antibiotic	Amikacin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('bdm', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13181460964368608)]
bdm	confers resistance to antibiotic	Metronidazole	0.2873328777	1	Tamae	2	0.2561280647	0.0312048130	[(('bdm', 'confers no resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2561280647347978)]
bdm	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('bdm', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
bfd	confers resistance to antibiotic	Spiramycin	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('bfd', 'confers no resistance to antibiotic', 'Spiramycin'), ['Soo'], 0.0867055766145914)]
bglF	confers no resistance to antibiotic	Ampicillin	0.8625866257	4	Nichols,Tamae,Liu,Girgis	5	0.1374133743	0.7251732515	[(('bglF', 'confers resistance to antibiotic', 'Ampicillin'), ['Shaw'], 0.1374133742670958)]
bglG	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('bglG', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
bioF	confers resistance to antibiotic	Amikacin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('bioF', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13181460964368608)]
bluF	confers no resistance to antibiotic	Ampicillin	0.8775906849	5	Nichols,Tamae,Girgis,Youn,Shaw	6	0.2561280647	0.6214626202	[(('bluF', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
bluF	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('bluF', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
bluF	confers no resistance to antibiotic	Tobramycin	0.4746482510	3	Nichols,Liu,Soo	4	0.1873110736	0.2873371774	[(('bluF', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
btuC	confers no resistance to antibiotic	Sulfamonomethoxine	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('btuC', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Nichols'], 0.13181460964368608)]
cadB	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('cadB', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
carB	confers no resistance to antibiotic	Cefoxitin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('carB', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
carB	confers resistance to antibiotic	Tobramycin	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('carB', 'confers no resistance to antibiotic', 'Tobramycin'), ['Soo'], 0.0867055766145914)]
cbrA	confers no resistance to antibiotic	Ofloxacin	0.0867055766	1	Soo	2	0.0592818347	0.0274237419	[(('cbrA', 'confers resistance to antibiotic', 'Ofloxacin'), ['Zhou'], 0.05928183472365702)]
cbrA	confers no resistance to antibiotic	Spiramycin	0.1459874113	2	Zhou,Soo	3	0.1318146096	0.0141728017	[(('cbrA', 'confers resistance to antibiotic', 'Spiramycin'), ['Nichols'], 0.13181460964368608)]
cedA	confers resistance to antibiotic	Rifampin	0.5434609425	2	Tamae,Liu	5	0.3559335605	0.1875273819	[(('cedA', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.3559335605253733)]
chbB	confers no resistance to antibiotic	Erythromycin	0.5301447150	3	Liu,Girgis,Soo	4	0.1318146096	0.3983301053	[(('chbB', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13181460964368608)]
chbC	confers resistance to antibiotic	Tobramycin	0.1873110736	1	Girgis	2	0.0867055766	0.1006054970	[(('chbC', 'confers no resistance to antibiotic', 'Tobramycin'), ['Soo'], 0.0867055766145914)]
chbR	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('chbR', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
clpX	confers resistance to antibiotic	Spiramycin	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('clpX', 'confers no resistance to antibiotic', 'Spiramycin'), ['Soo'], 0.0867055766145914)]
clpX	confers no resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('clpX', 'confers resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
cmk	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('cmk', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
cmtA	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('cmtA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
cnu	confers no resistance to antibiotic	Streptomycin	0.2561280647	1	Liu	2	0.1873110736	0.0688169911	[(('cnu', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18731107363618493)]
cobC	confers no resistance to antibiotic	Streptomycin	0.2561280647	1	Liu	2	0.1873110736	0.0688169911	[(('cobC', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18731107363618493)]
cobS	confers no resistance to antibiotic	Norfloxacin	0.1374133743	1	Shaw	2	0.1318146096	0.0055987646	[(('cobS', 'confers resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13181460964368608)]
cobT	confers no resistance to antibiotic	Streptomycin	0.2561280647	1	Liu	2	0.1873110736	0.0688169911	[(('cobT', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18731107363618493)]
cobT	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('cobT', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
cof	confers no resistance to antibiotic	Ampicillin	0.8775906849	5	Nichols,Tamae,Girgis,Youn,Shaw	6	0.2561280647	0.6214626202	[(('cof', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
cof	confers resistance to antibiotic	Aztreonam	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('cof', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.2185201862582775)]
cof	confers no resistance to antibiotic	Cefoxitin	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('cof', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2561280647347978)]
cpsG	confers no resistance to antibiotic	Cefoxitin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('cpsG', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
cpxA	confers no resistance to antibiotic	Amikacin	0.3191256833	2	Nichols,Girgis	3	0.0592818347	0.2598438486	[(('cpxA', 'confers resistance to antibiotic', 'Amikacin'), ['Zhou'], 0.05928183472365702)]
cpxA	confers no resistance to antibiotic	Dihydrostreptomycin	0.0867055766	1	Soo	2	0.0592818347	0.0274237419	[(('cpxA', 'confers resistance to antibiotic', 'Dihydrostreptomycin'), ['Zhou'], 0.05928183472365702)]
cpxA	confers no resistance to antibiotic	Kanamycin	0.1374133743	1	Shaw	2	0.0592818347	0.0781315395	[(('cpxA', 'confers resistance to antibiotic', 'Kanamycin'), ['Zhou'], 0.05928183472365702)]
cpxA	confers no resistance to antibiotic	Sulfamethoxazole	0.4803334621	3	Zhou,Tamae,Youn	4	0.2561280647	0.2242053973	[(('cpxA', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2561280647347978)]
cpxA	confers no resistance to antibiotic	Trimethoprim	0.3332984850	3	Zhou,Girgis,Soo	4	0.1318146096	0.2014838753	[(('cpxA', 'confers resistance to antibiotic', 'Trimethoprim'), ['Nichols'], 0.13181460964368608)]
cpxR	confers no resistance to antibiotic	Amikacin	0.1318146096	1	Nichols	2	0.0592818347	0.0725327749	[(('cpxR', 'confers resistance to antibiotic', 'Amikacin'), ['Zhou'], 0.05928183472365702)]
cpxR	confers no resistance to antibiotic	Dihydrostreptomycin	0.0867055766	1	Soo	2	0.0592818347	0.0274237419	[(('cpxR', 'confers resistance to antibiotic', 'Dihydrostreptomycin'), ['Zhou'], 0.05928183472365702)]
cpxR	confers no resistance to antibiotic	Kanamycin	0.1374133743	1	Shaw	2	0.0592818347	0.0781315395	[(('cpxR', 'confers resistance to antibiotic', 'Kanamycin'), ['Zhou'], 0.05928183472365702)]
cpxR	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.0592818347	0.1592383515	[(('cpxR', 'confers resistance to antibiotic', 'Tobramycin'), ['Zhou'], 0.05928183472365702)]
cra	confers resistance to antibiotic	Amikacin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('cra', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13181460964368608)]
crl	confers no resistance to antibiotic	Nalidixic acid	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('crl', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Girgis'], 0.18731107363618493)]
csgA	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('csgA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
csgF	confers no resistance to antibiotic	Cefoxitin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('csgF', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
csgG	confers no resistance to antibiotic	Erythromycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('csgG', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2561280647347978)]
csgG	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('csgG', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
csgG	confers no resistance to antibiotic	Rifampin	0.7769851879	5	Nichols,Tamae,Soo,Youn,Shaw	6	0.2561280647	0.5208571231	[(('csgG', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2561280647347978)]
csgG	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('csgG', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
csgG	confers no resistance to antibiotic	Tobramycin	0.4746482510	3	Nichols,Liu,Soo	4	0.1873110736	0.2873371774	[(('csgG', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
cspE	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('cspE', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
curA	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('curA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
cusR	confers no resistance to antibiotic	Tobramycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.0592818347	0.3465494252	[(('cusR', 'confers resistance to antibiotic', 'Tobramycin'), ['Zhou'], 0.05928183472365702)]
cusS	confers no resistance to antibiotic	Sulfamonomethoxine	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('cusS', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Nichols'], 0.13181460964368608)]
cvpA	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('cvpA', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
cvpA	confers no resistance to antibiotic	Tobramycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('cvpA', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2561280647347978)]
cyaA	confers no resistance to antibiotic	Rifampin	0.6451705782	4	Tamae,Soo,Youn,Shaw	5	0.2561280647	0.3890425135	[(('cyaA', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2561280647347978)]
cyaY	confers resistance to antibiotic	Spiramycin	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('cyaY', 'confers no resistance to antibiotic', 'Spiramycin'), ['Soo'], 0.0867055766145914)]
cydB	confers no resistance to antibiotic	Cefoxitin	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('cydB', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2561280647347978)]
cydB	confers resistance to antibiotic	Chloramphenicol	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('cydB', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13181460964368608)]
cydB	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('cydB', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
cydB	confers no resistance to antibiotic	Sulfamethoxazole	0.4210516273	2	Tamae,Youn	3	0.2561280647	0.1649235626	[(('cydB', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2561280647347978)]
cydB	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('cydB', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
cydB	confers no resistance to antibiotic	Vancomycin	0.5528662370	3	Nichols,Tamae,Youn	4	0.2561280647	0.2967381723	[(('cydB', 'confers resistance to antibiotic', 'Vancomycin'), ['Liu'], 0.2561280647347978)]
cydX	confers resistance to antibiotic	Cefoxitin	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('cydX', 'confers no resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
cydX	confers no resistance to antibiotic	Erythromycin	0.3428336413	2	Liu,Soo	3	0.1318146096	0.2110190317	[(('cydX', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13181460964368608)]
cydX	confers no resistance to antibiotic	Spectinomycin	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('cydX', 'confers resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13181460964368608)]
cydX	confers resistance to antibiotic	Vancomycin	0.5216614240	3	Nichols,Liu,Youn	4	0.2873328777	0.2343285463	[(('cydX', 'confers no resistance to antibiotic', 'Vancomycin'), ['Tamae'], 0.28733287771823535)]
cyoB	confers no resistance to antibiotic	Nalidixic acid	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('cyoB', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Girgis'], 0.18731107363618493)]
cysB	confers no resistance to antibiotic	Cefoxitin	0.4434391384	2	Liu,Girgis	3	0.1318146096	0.3116245287	[(('cysB', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
cysB	confers no resistance to antibiotic	Nalidixic acid	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('cysB', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Nichols'], 0.13181460964368608)]
cysB	confers no resistance to antibiotic	Novobiocin	0.1318146096	1	Nichols	2	0.0141003900	0.1177142197	[(('cysB', 'confers resistance to antibiotic', 'Novobiocin'), ['CARD'], 0.014100389954862283)]
cysB	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('cysB', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
cysB	confers no resistance to antibiotic	Vancomycin	0.5434609425	2	Tamae,Liu	3	0.1318146096	0.4116463328	[(('cysB', 'confers resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13181460964368608)]
