Subject	Predicate	Object	Belief	Source size	Sources	Total source size	Mean belief of conflicting tuples	Belief difference	Conflicting tuple info
atpG	confers resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('atpG', 'confers no resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
atpG	confers no resistance to antibiotic	Sulfamethoxazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('atpG', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2562972459573383)]
atpG	confers no resistance to antibiotic	Tobramycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('atpG', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2562972459573383)]
bamB	confers resistance to antibiotic	Ampicillin	0.4189666692	2	Nichols,Tamae	4	0.3247360849	0.0942305843	[(('bamB', 'confers no resistance to antibiotic', 'Ampicillin'), ['Girgis', 'Shaw'], 0.32473608489189504)]
bamB	confers resistance to antibiotic	Enoxacin	0.2562972460	1	Liu	2	0.0867810258	0.1695162202	[(('bamB', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.08678102576311139)]
bamB	confers no resistance to antibiotic	Erythromycin	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('bamB', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13188721148439436)]
bamB	confers resistance to antibiotic	Rifampin	0.4189666692	2	Nichols,Tamae	4	0.2240612509	0.1949054183	[(('bamB', 'confers no resistance to antibiotic', 'Rifampin'), ['Soo', 'Shaw'], 0.2240612508574611)]
bamB	confers resistance to antibiotic	Sulfamethoxazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('bamB', 'confers no resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2562972459573383)]
bamB	confers resistance to antibiotic	Vancomycin	0.2870794577	1	Tamae	2	0.1318872115	0.1551922462	[(('bamB', 'confers no resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13188721148439436)]
bamC	confers no resistance to antibiotic	Vancomycin	0.5433767036	2	Tamae,Liu	3	0.1318872115	0.4114894921	[(('bamC', 'confers resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13188721148439436)]
bamE	confers no resistance to antibiotic	Bleomycin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('bamE', 'confers resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13188721148439436)]
bamE	confers no resistance to antibiotic	Erythromycin	0.5305341315	3	Liu,Girgis,Soo	4	0.1318872115	0.3986469200	[(('bamE', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13188721148439436)]
bamE	confers no resistance to antibiotic	Gentamicins	0.6064225289	3	Nichols,Tamae,Girgis	4	0.2562972460	0.3501252830	[(('bamE', 'confers resistance to antibiotic', 'Gentamicins'), ['Liu'], 0.2562972459573383)]
bamE	confers no resistance to antibiotic	Norfloxacin	0.1372802251	1	Shaw	2	0.1318872115	0.0053930136	[(('bamE', 'confers resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13188721148439436)]
bamE	confers resistance to antibiotic	Rifampin	0.6752639151	3	Nichols,Tamae,Liu	5	0.2240612509	0.4512026643	[(('bamE', 'confers no resistance to antibiotic', 'Rifampin'), ['Soo', 'Shaw'], 0.2240612508574611)]
bamE	confers no resistance to antibiotic	Tobramycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('bamE', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2562972459573383)]
barA	confers no resistance to antibiotic	Ampicillin	0.8125441402	4	Nichols,Tamae,Liu,Shaw	5	0.1874558598	0.6250882804	[(('barA', 'confers resistance to antibiotic', 'Ampicillin'), ['Girgis'], 0.18745585979754537)]
barA	confers resistance to antibiotic	Piperacillin	0.1874558598	1	Girgis	2	0.0867810258	0.1006748340	[(('barA', 'confers no resistance to antibiotic', 'Piperacillin'), ['Soo'], 0.08678102576311139)]
barA	confers no resistance to antibiotic	Tobramycin	0.2779815431	3	Zhou,Nichols,Soo	4	0.1874558598	0.0905256833	[(('barA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
basR	confers no resistance to antibiotic	Norfloxacin	0.2691674366	2	Nichols,Shaw	3	0.0141139283	0.2550535083	[(('basR', 'confers resistance to antibiotic', 'Norfloxacin'), ['CARD'], 0.014113928291972805)]
bdm	confers resistance to antibiotic	Amikacin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('bdm', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13188721148439436)]
bdm	confers resistance to antibiotic	Metronidazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('bdm', 'confers no resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2562972459573383)]
bdm	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('bdm', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
bfd	confers resistance to antibiotic	Spiramycin	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('bfd', 'confers no resistance to antibiotic', 'Spiramycin'), ['Soo'], 0.08678102576311139)]
bglF	confers no resistance to antibiotic	Ampicillin	0.8627197749	4	Nichols,Tamae,Liu,Girgis	5	0.1372802251	0.7254395498	[(('bglF', 'confers resistance to antibiotic', 'Ampicillin'), ['Shaw'], 0.1372802250943497)]
bglG	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('bglG', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
bioF	confers resistance to antibiotic	Amikacin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('bioF', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13188721148439436)]
bluF	confers no resistance to antibiotic	Ampicillin	0.7437027540	4	Nichols,Tamae,Girgis,Shaw	5	0.2562972460	0.4874055081	[(('bluF', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2562972459573383)]
bluF	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('bluF', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
bluF	confers no resistance to antibiotic	Tobramycin	0.4749654832	3	Nichols,Liu,Soo	4	0.1874558598	0.2875096234	[(('bluF', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
btuC	confers no resistance to antibiotic	Sulfamonomethoxine	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('btuC', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Nichols'], 0.13188721148439436)]
cadB	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('cadB', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
carB	confers no resistance to antibiotic	Cefoxitin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('carB', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13188721148439436)]
carB	confers resistance to antibiotic	Tobramycin	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('carB', 'confers no resistance to antibiotic', 'Tobramycin'), ['Soo'], 0.08678102576311139)]
cbrA	confers no resistance to antibiotic	Ofloxacin	0.0867810258	1	Soo	2	0.0593133059	0.0274677199	[(('cbrA', 'confers resistance to antibiotic', 'Ofloxacin'), ['Zhou'], 0.05931330585776251)]
cbrA	confers no resistance to antibiotic	Spiramycin	0.1460943316	2	Zhou,Soo	3	0.1318872115	0.0142071201	[(('cbrA', 'confers resistance to antibiotic', 'Spiramycin'), ['Nichols'], 0.13188721148439436)]
cedA	confers resistance to antibiotic	Rifampin	0.5433767036	2	Tamae,Liu	5	0.3559484623	0.1874282413	[(('cedA', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.35594846234185545)]
chbB	confers no resistance to antibiotic	Erythromycin	0.5305341315	3	Liu,Girgis,Soo	4	0.1318872115	0.3986469200	[(('chbB', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13188721148439436)]
chbC	confers resistance to antibiotic	Tobramycin	0.1874558598	1	Girgis	2	0.0867810258	0.1006748340	[(('chbC', 'confers no resistance to antibiotic', 'Tobramycin'), ['Soo'], 0.08678102576311139)]
chbR	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('chbR', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
clpX	confers resistance to antibiotic	Spiramycin	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('clpX', 'confers no resistance to antibiotic', 'Spiramycin'), ['Soo'], 0.08678102576311139)]
clpX	confers no resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('clpX', 'confers resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
cmk	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('cmk', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
cmtA	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('cmtA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
cnu	confers no resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('cnu', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
cobC	confers no resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('cobC', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
cobS	confers no resistance to antibiotic	Norfloxacin	0.1372802251	1	Shaw	2	0.1318872115	0.0053930136	[(('cobS', 'confers resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13188721148439436)]
cobT	confers no resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('cobT', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
cobT	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('cobT', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
cof	confers no resistance to antibiotic	Ampicillin	0.7437027540	4	Nichols,Tamae,Girgis,Shaw	5	0.2562972460	0.4874055081	[(('cof', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2562972459573383)]
cof	confers resistance to antibiotic	Aztreonam	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('cof', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.21866823724750575)]
cof	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('cof', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
cpsG	confers no resistance to antibiotic	Cefoxitin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('cpsG', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13188721148439436)]
cpxA	confers no resistance to antibiotic	Amikacin	0.3193430713	2	Nichols,Girgis	3	0.0593133059	0.2600297654	[(('cpxA', 'confers resistance to antibiotic', 'Amikacin'), ['Zhou'], 0.05931330585776251)]
cpxA	confers no resistance to antibiotic	Dihydrostreptomycin	0.0867810258	1	Soo	2	0.0593133059	0.0274677199	[(('cpxA', 'confers resistance to antibiotic', 'Dihydrostreptomycin'), ['Zhou'], 0.05931330585776251)]
cpxA	confers no resistance to antibiotic	Kanamycin	0.1372802251	1	Shaw	2	0.0593133059	0.0779669192	[(('cpxA', 'confers resistance to antibiotic', 'Kanamycin'), ['Zhou'], 0.05931330585776251)]
cpxA	confers no resistance to antibiotic	Sulfamethoxazole	0.3463927635	2	Zhou,Tamae	3	0.2562972460	0.0900955176	[(('cpxA', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2562972459573383)]
cpxA	confers no resistance to antibiotic	Trimethoprim	0.3335501914	3	Zhou,Girgis,Soo	4	0.1318872115	0.2016629799	[(('cpxA', 'confers resistance to antibiotic', 'Trimethoprim'), ['Nichols'], 0.13188721148439436)]
cpxR	confers no resistance to antibiotic	Amikacin	0.1318872115	1	Nichols	2	0.0593133059	0.0725739056	[(('cpxR', 'confers resistance to antibiotic', 'Amikacin'), ['Zhou'], 0.05931330585776251)]
cpxR	confers no resistance to antibiotic	Dihydrostreptomycin	0.0867810258	1	Soo	2	0.0593133059	0.0274677199	[(('cpxR', 'confers resistance to antibiotic', 'Dihydrostreptomycin'), ['Zhou'], 0.05931330585776251)]
cpxR	confers no resistance to antibiotic	Kanamycin	0.1372802251	1	Shaw	2	0.0593133059	0.0779669192	[(('cpxR', 'confers resistance to antibiotic', 'Kanamycin'), ['Zhou'], 0.05931330585776251)]
cpxR	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.0593133059	0.1593549314	[(('cpxR', 'confers resistance to antibiotic', 'Tobramycin'), ['Zhou'], 0.05931330585776251)]
cra	confers resistance to antibiotic	Amikacin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('cra', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13188721148439436)]
crl	confers no resistance to antibiotic	Nalidixic acid	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('crl', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Girgis'], 0.18745585979754537)]
csgA	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('csgA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
csgF	confers no resistance to antibiotic	Cefoxitin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('csgF', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13188721148439436)]
csgG	confers no resistance to antibiotic	Erythromycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('csgG', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2562972459573383)]
csgG	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('csgG', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
csgG	confers no resistance to antibiotic	Rifampin	0.6430279200	4	Nichols,Tamae,Soo,Shaw	5	0.2562972460	0.3867306741	[(('csgG', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2562972459573383)]
csgG	confers no resistance to antibiotic	Tetracycline	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('csgG', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2562972459573383)]
csgG	confers no resistance to antibiotic	Tobramycin	0.4749654832	3	Nichols,Liu,Soo	4	0.1874558598	0.2875096234	[(('csgG', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
cspE	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('cspE', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
curA	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('curA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
cusR	confers no resistance to antibiotic	Tobramycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.0593133059	0.3468107912	[(('cusR', 'confers resistance to antibiotic', 'Tobramycin'), ['Zhou'], 0.05931330585776251)]
cusS	confers no resistance to antibiotic	Sulfamonomethoxine	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('cusS', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Nichols'], 0.13188721148439436)]
cvpA	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('cvpA', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
cvpA	confers no resistance to antibiotic	Tobramycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('cvpA', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2562972459573383)]
cyaA	confers no resistance to antibiotic	Rifampin	0.5111407085	3	Tamae,Soo,Shaw	4	0.2562972460	0.2548434626	[(('cyaA', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2562972459573383)]
cyaY	confers resistance to antibiotic	Spiramycin	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('cyaY', 'confers no resistance to antibiotic', 'Spiramycin'), ['Soo'], 0.08678102576311139)]
cydB	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('cydB', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
cydB	confers resistance to antibiotic	Chloramphenicol	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('cydB', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13188721148439436)]
cydB	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('cydB', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
cydB	confers no resistance to antibiotic	Sulfamethoxazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('cydB', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2562972459573383)]
cydB	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('cydB', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
cydB	confers no resistance to antibiotic	Vancomycin	0.4189666692	2	Nichols,Tamae	3	0.2562972460	0.1626694232	[(('cydB', 'confers resistance to antibiotic', 'Vancomycin'), ['Liu'], 0.2562972459573383)]
cydX	confers resistance to antibiotic	Cefoxitin	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('cydX', 'confers no resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13188721148439436)]
cydX	confers no resistance to antibiotic	Erythromycin	0.3430782717	2	Liu,Soo	3	0.1318872115	0.2111910602	[(('cydX', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13188721148439436)]
cydX	confers no resistance to antibiotic	Spectinomycin	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('cydX', 'confers resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13188721148439436)]
cydX	confers resistance to antibiotic	Vancomycin	0.3881844574	2	Nichols,Liu	3	0.2870794577	0.1011049998	[(('cydX', 'confers no resistance to antibiotic', 'Vancomycin'), ['Tamae'], 0.2870794576663721)]
cyoB	confers no resistance to antibiotic	Nalidixic acid	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('cyoB', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Girgis'], 0.18745585979754537)]
cysB	confers no resistance to antibiotic	Cefoxitin	0.4437531058	2	Liu,Girgis	3	0.1318872115	0.3118658943	[(('cysB', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13188721148439436)]
cysB	confers no resistance to antibiotic	Nalidixic acid	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('cysB', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Nichols'], 0.13188721148439436)]
cysB	confers no resistance to antibiotic	Novobiocin	0.1318872115	1	Nichols	2	0.0141139283	0.1177732832	[(('cysB', 'confers resistance to antibiotic', 'Novobiocin'), ['CARD'], 0.014113928291972805)]
cysB	confers no resistance to antibiotic	Tetracycline	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('cysB', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2562972459573383)]
cysB	confers no resistance to antibiotic	Vancomycin	0.5433767036	2	Tamae,Liu	3	0.1318872115	0.4114894921	[(('cysB', 'confers resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13188721148439436)]
